direction	opcode	value	owner_doc	cpp_ref	parser_serializer	handler	status	processing	test_gate	notes
SMSG	SMSG_ARTIFACT_RESPEC_PROMPT	0xBADD	shared-packets.md	/home/server/woltk-trinity-legacy/src/server/game/Server/Protocol/Opcodes.cpp:1080	missing opcode constant/serializer	server packet builder callsite required	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	#SHARED_PACKETS.TEST.002	missing_rust_opcode_constant
SMSG	SMSG_ARTIFACT_XP_GAIN	0xBADD	shared-packets.md	/home/server/woltk-trinity-legacy/src/server/game/Server/Protocol/Opcodes.cpp:1081	missing opcode constant/serializer	server packet builder callsite required	STATUS_NEVER	CONNECTION_TYPE_REALM	#SHARED_PACKETS.TEST.002	missing_rust_opcode_constant
SMSG	SMSG_ARENA_TEAM_COMMAND_RESULT	0x2763	shared-packets.md	/home/server/woltk-trinity-legacy/src/server/game/Server/Protocol/Opcodes.cpp:1082	serializer required in wow-packet	server packet builder callsite required	STATUS_NEVER	CONNECTION_TYPE_REALM	#SHARED_PACKETS.TEST.002	-
SMSG	SMSG_ARENA_TEAM_EVENT	0x2762	shared-packets.md	/home/server/woltk-trinity-legacy/src/server/game/Server/Protocol/Opcodes.cpp:1083	serializer required in wow-packet	server packet builder callsite required	STATUS_NEVER	CONNECTION_TYPE_REALM	#SHARED_PACKETS.TEST.002	-
SMSG	SMSG_ARENA_TEAM_INVITE	0x2761	shared-packets.md	/home/server/woltk-trinity-legacy/src/server/game/Server/Protocol/Opcodes.cpp:1084	serializer required in wow-packet	server packet builder callsite required	STATUS_NEVER	CONNECTION_TYPE_REALM	#SHARED_PACKETS.TEST.002	-
SMSG	SMSG_ARENA_TEAM_ROSTER	0x2760	shared-packets.md	/home/server/woltk-trinity-legacy/src/server/game/Server/Protocol/Opcodes.cpp:1085	serializer required in wow-packet	server packet builder callsite required	STATUS_NEVER	CONNECTION_TYPE_REALM	#SHARED_PACKETS.TEST.002	-
SMSG	SMSG_ARENA_TEAM_STATS	0x2764	shared-packets.md	/home/server/woltk-trinity-legacy/src/server/game/Server/Protocol/Opcodes.cpp:1086	serializer required in wow-packet	server packet builder callsite required	STATUS_NEVER	CONNECTION_TYPE_REALM	#SHARED_PACKETS.TEST.002	-
SMSG	SMSG_ATTACKER_STATE_UPDATE	0x2952	shared-packets.md	/home/server/woltk-trinity-legacy/src/server/game/Server/Protocol/Opcodes.cpp:1087	serializer required in wow-packet	server packet builder callsite required	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	#SHARED_PACKETS.TEST.002	-
SMSG	SMSG_ATTACK_START	0x293D	shared-packets.md	/home/server/woltk-trinity-legacy/src/server/game/Server/Protocol/Opcodes.cpp:1088	serializer required in wow-packet	server packet builder callsite required	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	#SHARED_PACKETS.TEST.002	-
SMSG	SMSG_ATTACK_STOP	0x293E	shared-packets.md	/home/server/woltk-trinity-legacy/src/server/game/Server/Protocol/Opcodes.cpp:1089	serializer required in wow-packet	server packet builder callsite required	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	#SHARED_PACKETS.TEST.002	-
SMSG	SMSG_ATTACK_SWING_ERROR	0x294C	shared-packets.md	/home/server/woltk-trinity-legacy/src/server/game/Server/Protocol/Opcodes.cpp:1090	serializer required in wow-packet	server packet builder callsite required	STATUS_NEVER	CONNECTION_TYPE_REALM	#SHARED_PACKETS.TEST.002	-
SMSG	SMSG_ATTACK_SWING_LANDED_LOG	0x294D	shared-packets.md	/home/server/woltk-trinity-legacy/src/server/game/Server/Protocol/Opcodes.cpp:1091	serializer required in wow-packet	server packet builder callsite required	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	#SHARED_PACKETS.TEST.002	-
SMSG	SMSG_AUCTIONABLE_TOKEN_AUCTION_SOLD	0x27D8	shared-packets.md	/home/server/woltk-trinity-legacy/src/server/game/Server/Protocol/Opcodes.cpp:1092	serializer required in wow-packet	server packet builder callsite required	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	#SHARED_PACKETS.TEST.002	-
SMSG	SMSG_AUCTIONABLE_TOKEN_SELL_AT_MARKET_PRICE_RESPONSE	0x27D7	shared-packets.md	/home/server/woltk-trinity-legacy/src/server/game/Server/Protocol/Opcodes.cpp:1093	serializer required in wow-packet	server packet builder callsite required	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	#SHARED_PACKETS.TEST.002	-
SMSG	SMSG_AUCTIONABLE_TOKEN_SELL_CONFIRM_REQUIRED	0x27D6	shared-packets.md	/home/server/woltk-trinity-legacy/src/server/game/Server/Protocol/Opcodes.cpp:1094	serializer required in wow-packet	server packet builder callsite required	STATUS_UNHANDLED	CONNECTION_TYPE_INSTANCE	#SHARED_PACKETS.TEST.002	-
SMSG	SMSG_AUCTION_CLOSED_NOTIFICATION	0x26F3	shared-packets.md	/home/server/woltk-trinity-legacy/src/server/game/Server/Protocol/Opcodes.cpp:1095	serializer required in wow-packet	server packet builder callsite required	STATUS_NEVER	CONNECTION_TYPE_REALM	#SHARED_PACKETS.TEST.002	-
SMSG	SMSG_AUCTION_COMMAND_RESULT	0x26F0	shared-packets.md	/home/server/woltk-trinity-legacy/src/server/game/Server/Protocol/Opcodes.cpp:1096	serializer required in wow-packet	server packet builder callsite required	STATUS_NEVER	CONNECTION_TYPE_REALM	#SHARED_PACKETS.TEST.002	-
SMSG	SMSG_AUCTION_DISABLE_NEW_POSTINGS	0xBADD	shared-packets.md	/home/server/woltk-trinity-legacy/src/server/game/Server/Protocol/Opcodes.cpp:1097	missing opcode constant/serializer	server packet builder callsite required	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	#SHARED_PACKETS.TEST.002	missing_rust_opcode_constant
SMSG	SMSG_AUCTION_FAVORITE_LIST	0xBADD	shared-packets.md	/home/server/woltk-trinity-legacy/src/server/game/Server/Protocol/Opcodes.cpp:1098	missing opcode constant/serializer	server packet builder callsite required	STATUS_NEVER	CONNECTION_TYPE_REALM	#SHARED_PACKETS.TEST.002	missing_rust_opcode_constant
SMSG	SMSG_AUCTION_GET_COMMODITY_QUOTE_RESULT	0xBADD	shared-packets.md	/home/server/woltk-trinity-legacy/src/server/game/Server/Protocol/Opcodes.cpp:1099	missing opcode constant/serializer	server packet builder callsite required	STATUS_NEVER	CONNECTION_TYPE_REALM	#SHARED_PACKETS.TEST.002	missing_rust_opcode_constant
SMSG	SMSG_AUCTION_HELLO_RESPONSE	0x26EE	shared-packets.md	/home/server/woltk-trinity-legacy/src/server/game/Server/Protocol/Opcodes.cpp:1100	serializer required in wow-packet	server packet builder callsite required	STATUS_NEVER	CONNECTION_TYPE_REALM	#SHARED_PACKETS.TEST.002	-
SMSG	SMSG_AUCTION_LIST_BIDDED_ITEMS_RESULT	0xBADD	shared-packets.md	/home/server/woltk-trinity-legacy/src/server/game/Server/Protocol/Opcodes.cpp:1101	missing opcode constant/serializer	server packet builder callsite required	STATUS_NEVER	CONNECTION_TYPE_REALM	#SHARED_PACKETS.TEST.002	missing_rust_opcode_constant
SMSG	SMSG_AUCTION_LIST_BUCKETS_RESULT	0xBADD	shared-packets.md	/home/server/woltk-trinity-legacy/src/server/game/Server/Protocol/Opcodes.cpp:1102	missing opcode constant/serializer	server packet builder callsite required	STATUS_NEVER	CONNECTION_TYPE_REALM	#SHARED_PACKETS.TEST.002	missing_rust_opcode_constant
SMSG	SMSG_AUCTION_LIST_BIDDER_ITEMS_RESULT	0x287D	shared-packets.md	/home/server/woltk-trinity-legacy/src/server/game/Server/Protocol/Opcodes.cpp:1103	serializer required in wow-packet	server packet builder callsite required	STATUS_NEVER	CONNECTION_TYPE_REALM	#SHARED_PACKETS.TEST.002	-
SMSG	SMSG_AUCTION_LIST_ITEMS_RESULT	0x2863	shared-packets.md	/home/server/woltk-trinity-legacy/src/server/game/Server/Protocol/Opcodes.cpp:1104	serializer required in wow-packet	server packet builder callsite required	STATUS_NEVER	CONNECTION_TYPE_REALM	#SHARED_PACKETS.TEST.002	-
SMSG	SMSG_AUCTION_LIST_OWNED_ITEMS_RESULT	0xBADD	shared-packets.md	/home/server/woltk-trinity-legacy/src/server/game/Server/Protocol/Opcodes.cpp:1105	missing opcode constant/serializer	server packet builder callsite required	STATUS_NEVER	CONNECTION_TYPE_REALM	#SHARED_PACKETS.TEST.002	missing_rust_opcode_constant
SMSG	SMSG_AUCTION_LIST_OWNER_ITEMS_RESULT	0x287C	shared-packets.md	/home/server/woltk-trinity-legacy/src/server/game/Server/Protocol/Opcodes.cpp:1106	serializer required in wow-packet	server packet builder callsite required	STATUS_NEVER	CONNECTION_TYPE_REALM	#SHARED_PACKETS.TEST.002	-
SMSG	SMSG_AUCTION_LIST_PENDING_SALES_RESULT	0x26F5	shared-packets.md	/home/server/woltk-trinity-legacy/src/server/game/Server/Protocol/Opcodes.cpp:1107	serializer required in wow-packet	server packet builder callsite required	STATUS_NEVER	CONNECTION_TYPE_REALM	#SHARED_PACKETS.TEST.002	-
SMSG	SMSG_AUCTION_OUTBID_NOTIFICATION	0x26F2	shared-packets.md	/home/server/woltk-trinity-legacy/src/server/game/Server/Protocol/Opcodes.cpp:1108	serializer required in wow-packet	server packet builder callsite required	STATUS_NEVER	CONNECTION_TYPE_REALM	#SHARED_PACKETS.TEST.002	-
SMSG	SMSG_AUCTION_OWNER_BID_NOTIFICATION	0x26F4	shared-packets.md	/home/server/woltk-trinity-legacy/src/server/game/Server/Protocol/Opcodes.cpp:1109	serializer required in wow-packet	server packet builder callsite required	STATUS_NEVER	CONNECTION_TYPE_REALM	#SHARED_PACKETS.TEST.002	-
SMSG	SMSG_AUCTION_REPLICATE_RESPONSE	0x26EF	shared-packets.md	/home/server/woltk-trinity-legacy/src/server/game/Server/Protocol/Opcodes.cpp:1110	serializer required in wow-packet	server packet builder callsite required	STATUS_NEVER	CONNECTION_TYPE_REALM	#SHARED_PACKETS.TEST.002	-
SMSG	SMSG_AUCTION_WON_NOTIFICATION	0x26F1	shared-packets.md	/home/server/woltk-trinity-legacy/src/server/game/Server/Protocol/Opcodes.cpp:1111	serializer required in wow-packet	server packet builder callsite required	STATUS_NEVER	CONNECTION_TYPE_REALM	#SHARED_PACKETS.TEST.002	-
SMSG	SMSG_AURA_POINTS_DEPLETED	0x2C20	shared-packets.md	/home/server/woltk-trinity-legacy/src/server/game/Server/Protocol/Opcodes.cpp:1112	serializer required in wow-packet	server packet builder callsite required	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	#SHARED_PACKETS.TEST.002	-
SMSG	SMSG_AURA_UPDATE	0x2C1F	shared-packets.md	/home/server/woltk-trinity-legacy/src/server/game/Server/Protocol/Opcodes.cpp:1113	serializer required in wow-packet	server packet builder callsite required	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	#SHARED_PACKETS.TEST.002	-
SMSG	SMSG_AUTH_CHALLENGE	0x3048	shared-packets.md	/home/server/woltk-trinity-legacy/src/server/game/Server/Protocol/Opcodes.cpp:1114	serializer required in wow-packet	server packet builder callsite required	STATUS_NEVER	CONNECTION_TYPE_REALM	#SHARED_PACKETS.TEST.002	-
SMSG	SMSG_AUTH_FAILED	0x256C	shared-packets.md	/home/server/woltk-trinity-legacy/src/server/game/Server/Protocol/Opcodes.cpp:1115	serializer required in wow-packet	server packet builder callsite required	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	#SHARED_PACKETS.TEST.002	-
SMSG	SMSG_AUTH_RESPONSE	0x256D	shared-packets.md	/home/server/woltk-trinity-legacy/src/server/game/Server/Protocol/Opcodes.cpp:1116	serializer required in wow-packet	server packet builder callsite required	STATUS_NEVER	CONNECTION_TYPE_REALM	#SHARED_PACKETS.TEST.002	-
SMSG	SMSG_AVAILABLE_HOTFIXES	0x290F	shared-packets.md	/home/server/woltk-trinity-legacy/src/server/game/Server/Protocol/Opcodes.cpp:1117	serializer required in wow-packet	server packet builder callsite required	STATUS_NEVER	CONNECTION_TYPE_REALM	#SHARED_PACKETS.TEST.002	-
SMSG	SMSG_BACKPACK_DEFAULT_SIZE_CHANGED	0xBADD	shared-packets.md	/home/server/woltk-trinity-legacy/src/server/game/Server/Protocol/Opcodes.cpp:1118	missing opcode constant/serializer	server packet builder callsite required	STATUS_UNHANDLED	CONNECTION_TYPE_INSTANCE	#SHARED_PACKETS.TEST.002	missing_rust_opcode_constant
SMSG	SMSG_BAG_CLEANUP_FINISHED	0x2DA7	shared-packets.md	/home/server/woltk-trinity-legacy/src/server/game/Server/Protocol/Opcodes.cpp:1119	serializer required in wow-packet	server packet builder callsite required	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	#SHARED_PACKETS.TEST.002	-
SMSG	SMSG_BARBER_SHOP_RESULT	0x26BE	shared-packets.md	/home/server/woltk-trinity-legacy/src/server/game/Server/Protocol/Opcodes.cpp:1120	WorldPackets::Character::BarberShopResult int32 serializer in wow-packet/character.rs by #NEXT.R8.ENTITIES.907	crates/wow-world/src/handlers/character.rs:handle_alter_appearance	STATUS_NEVER	CONNECTION_TYPE_REALM	#NEXT.R8.ENTITIES.907	represented-partial_barber_shop_result
SMSG	SMSG_BATCH_PRESENCE_SUBSCRIPTION	0x2846	shared-packets.md	/home/server/woltk-trinity-legacy/src/server/game/Server/Protocol/Opcodes.cpp:1121	serializer required in wow-packet	server packet builder callsite required	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	#SHARED_PACKETS.TEST.002	-
SMSG	SMSG_BATTLEFIELD_LIST	0x2927	shared-packets.md	/home/server/woltk-trinity-legacy/src/server/game/Server/Protocol/Opcodes.cpp:1122	serializer required in wow-packet	server packet builder callsite required	STATUS_NEVER	CONNECTION_TYPE_REALM	#SHARED_PACKETS.TEST.002	-
SMSG	SMSG_BATTLEFIELD_PORT_DENIED	0x292D	shared-packets.md	/home/server/woltk-trinity-legacy/src/server/game/Server/Protocol/Opcodes.cpp:1123	serializer required in wow-packet	server packet builder callsite required	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	#SHARED_PACKETS.TEST.002	-
SMSG	SMSG_BATTLEFIELD_STATUS_ACTIVE	0x2923	shared-packets.md	/home/server/woltk-trinity-legacy/src/server/game/Server/Protocol/Opcodes.cpp:1124	serializer required in wow-packet	server packet builder callsite required	STATUS_NEVER	CONNECTION_TYPE_REALM	#SHARED_PACKETS.TEST.002	-
SMSG	SMSG_BATTLEFIELD_STATUS_FAILED	0x2926	shared-packets.md	/home/server/woltk-trinity-legacy/src/server/game/Server/Protocol/Opcodes.cpp:1125	serializer required in wow-packet	server packet builder callsite required	STATUS_NEVER	CONNECTION_TYPE_REALM	#SHARED_PACKETS.TEST.002	-
SMSG	SMSG_BATTLEFIELD_STATUS_GROUP_PROPOSAL_FAILED	0xBADD	shared-packets.md	/home/server/woltk-trinity-legacy/src/server/game/Server/Protocol/Opcodes.cpp:1126	missing opcode constant/serializer	server packet builder callsite required	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	#SHARED_PACKETS.TEST.002	missing_rust_opcode_constant
SMSG	SMSG_BATTLEFIELD_STATUS_NEED_CONFIRMATION	0x2922	shared-packets.md	/home/server/woltk-trinity-legacy/src/server/game/Server/Protocol/Opcodes.cpp:1127	serializer required in wow-packet	server packet builder callsite required	STATUS_NEVER	CONNECTION_TYPE_REALM	#SHARED_PACKETS.TEST.002	-
SMSG	SMSG_BATTLEFIELD_STATUS_NONE	0x2925	shared-packets.md	/home/server/woltk-trinity-legacy/src/server/game/Server/Protocol/Opcodes.cpp:1128	serializer required in wow-packet	server packet builder callsite required	STATUS_NEVER	CONNECTION_TYPE_REALM	#SHARED_PACKETS.TEST.002	-
SMSG	SMSG_BATTLEFIELD_STATUS_QUEUED	0x2924	shared-packets.md	/home/server/woltk-trinity-legacy/src/server/game/Server/Protocol/Opcodes.cpp:1129	serializer required in wow-packet	server packet builder callsite required	STATUS_NEVER	CONNECTION_TYPE_REALM	#SHARED_PACKETS.TEST.002	-
SMSG	SMSG_BATTLEFIELD_STATUS_WAIT_FOR_GROUPS	0x292F	shared-packets.md	/home/server/woltk-trinity-legacy/src/server/game/Server/Protocol/Opcodes.cpp:1130	serializer required in wow-packet	server packet builder callsite required	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	#SHARED_PACKETS.TEST.002	-
SMSG	SMSG_BATTLEGROUND_INFO_THROTTLED	0x292E	shared-packets.md	/home/server/woltk-trinity-legacy/src/server/game/Server/Protocol/Opcodes.cpp:1131	serializer required in wow-packet	server packet builder callsite required	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	#SHARED_PACKETS.TEST.002	-
SMSG	SMSG_BATTLEGROUND_INIT	0x294F	shared-packets.md	/home/server/woltk-trinity-legacy/src/server/game/Server/Protocol/Opcodes.cpp:1132	serializer required in wow-packet	server packet builder callsite required	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	#SHARED_PACKETS.TEST.002	-
SMSG	SMSG_BATTLEGROUND_PLAYER_JOINED	0x292B	shared-packets.md	/home/server/woltk-trinity-legacy/src/server/game/Server/Protocol/Opcodes.cpp:1133	serializer required in wow-packet	server packet builder callsite required	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	#SHARED_PACKETS.TEST.002	-
SMSG	SMSG_BATTLEGROUND_PLAYER_LEFT	0x292C	shared-packets.md	/home/server/woltk-trinity-legacy/src/server/game/Server/Protocol/Opcodes.cpp:1134	serializer required in wow-packet	server packet builder callsite required	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	#SHARED_PACKETS.TEST.002	-
SMSG	SMSG_BATTLEGROUND_PLAYER_POSITIONS	0x2928	shared-packets.md	/home/server/woltk-trinity-legacy/src/server/game/Server/Protocol/Opcodes.cpp:1135	serializer required in wow-packet	server packet builder callsite required	STATUS_NEVER	CONNECTION_TYPE_INSTANCE	#SHARED_PACKETS.TEST.002	-
SMSG	SMSG_BATTLEGROUND_POINTS	0x294E	shared-packets.md	/home/server/woltk-trinity-legacy/src/server/game/Server/Protocol/Opcodes.cpp:1136	serializer required in wow-packet	server packet builder callsite required	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	#SHARED_PACKETS.TEST.002	-
SMSG	SMSG_BATTLENET_CHALLENGE_ABORT	0x2790	shared-packets.md	/home/server/woltk-trinity-legacy/src/server/game/Server/Protocol/Opcodes.cpp:1137	serializer required in wow-packet	server packet builder callsite required	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	#SHARED_PACKETS.TEST.002	-
SMSG	SMSG_BATTLENET_CHALLENGE_START	0x278F	shared-packets.md	/home/server/woltk-trinity-legacy/src/server/game/Server/Protocol/Opcodes.cpp:1138	serializer required in wow-packet	server packet builder callsite required	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	#SHARED_PACKETS.TEST.002	-
SMSG	SMSG_BATTLENET_NOTIFICATION	0x2808	shared-packets.md	/home/server/woltk-trinity-legacy/src/server/game/Server/Protocol/Opcodes.cpp:1139	serializer required in wow-packet	server packet builder callsite required	STATUS_NEVER	CONNECTION_TYPE_REALM	#SHARED_PACKETS.TEST.002	-
SMSG	SMSG_BATTLENET_RESPONSE	0x2807	shared-packets.md	/home/server/woltk-trinity-legacy/src/server/game/Server/Protocol/Opcodes.cpp:1140	serializer required in wow-packet	server packet builder callsite required	STATUS_NEVER	CONNECTION_TYPE_REALM	#SHARED_PACKETS.TEST.002	-
SMSG	SMSG_BATTLE_NET_CONNECTION_STATUS	0x2809	shared-packets.md	/home/server/woltk-trinity-legacy/src/server/game/Server/Protocol/Opcodes.cpp:1141	serializer required in wow-packet	server packet builder callsite required	STATUS_NEVER	CONNECTION_TYPE_REALM	#SHARED_PACKETS.TEST.002	-
SMSG	SMSG_BATTLE_PAY_ACK_FAILED	0x2788	shared-packets.md	/home/server/woltk-trinity-legacy/src/server/game/Server/Protocol/Opcodes.cpp:1142	serializer required in wow-packet	server packet builder callsite required	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	#SHARED_PACKETS.TEST.002	-
SMSG	SMSG_BATTLE_PAY_BATTLE_PET_DELIVERED	0x277D	shared-packets.md	/home/server/woltk-trinity-legacy/src/server/game/Server/Protocol/Opcodes.cpp:1143	serializer required in wow-packet	server packet builder callsite required	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	#SHARED_PACKETS.TEST.002	-
SMSG	SMSG_BATTLE_PAY_COLLECTION_ITEM_DELIVERED	0x277E	shared-packets.md	/home/server/woltk-trinity-legacy/src/server/game/Server/Protocol/Opcodes.cpp:1144	serializer required in wow-packet	server packet builder callsite required	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	#SHARED_PACKETS.TEST.002	-
SMSG	SMSG_BATTLE_PAY_CONFIRM_PURCHASE	0x2787	shared-packets.md	/home/server/woltk-trinity-legacy/src/server/game/Server/Protocol/Opcodes.cpp:1145	serializer required in wow-packet	server packet builder callsite required	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	#SHARED_PACKETS.TEST.002	-
SMSG	SMSG_BATTLE_PAY_DELIVERY_ENDED	0x277B	shared-packets.md	/home/server/woltk-trinity-legacy/src/server/game/Server/Protocol/Opcodes.cpp:1146	serializer required in wow-packet	server packet builder callsite required	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	#SHARED_PACKETS.TEST.002	-
SMSG	SMSG_BATTLE_PAY_DELIVERY_STARTED	0x277A	shared-packets.md	/home/server/woltk-trinity-legacy/src/server/game/Server/Protocol/Opcodes.cpp:1147	serializer required in wow-packet	server packet builder callsite required	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	#SHARED_PACKETS.TEST.002	-
SMSG	SMSG_BATTLE_PAY_DISTRIBUTION_ASSIGN_VAS_RESPONSE	0x2888	shared-packets.md	/home/server/woltk-trinity-legacy/src/server/game/Server/Protocol/Opcodes.cpp:1148	serializer required in wow-packet	server packet builder callsite required	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	#SHARED_PACKETS.TEST.002	-
SMSG	SMSG_BATTLE_PAY_DISTRIBUTION_UNREVOKED	0x2778	shared-packets.md	/home/server/woltk-trinity-legacy/src/server/game/Server/Protocol/Opcodes.cpp:1149	serializer required in wow-packet	server packet builder callsite required	STATUS_UNHANDLED	CONNECTION_TYPE_REALM	#SHARED_PACKETS.TEST.002	-
